master_row_id,experiment_id,experiment_class,source_dir,flow_uid,timestamp,source_endpoint,destination_endpoint,protocol,connection_state,label,label_id,flow_duration,orig_bytes,resp_bytes,total_bytes,orig_packets,resp_packets,total_packets,bytes_per_packet,orig_bytes_ratio,orig_packets_ratio,bytes_asymmetry_ratio,missed_bytes,is_well_known_dst_port,is_registered_dst_port,is_dynamic_dst_port,is_src_private_ip,is_dst_private_ip,proto_is_tcp,proto_is_udp,proto_is_icmp,conn_state_is_SF,conn_state_is_S0,conn_state_is_REJ,conn_state_is_RSTO,history_len,history_has_syn,history_has_reset,has_dns_context,dns_query_len,dns_query_entropy,dns_subdomain_depth,dns_max_label_len,dns_numeric_ratio,dns_vowel_ratio,dns_qtype_is_A,dns_qtype_is_TXT,dns_qtype_is_NULL,dns_is_nxdomain,dns_answer_count,dns_rtt,has_quic_context,quic_sni_len,quic_sni_entropy,quic_dcid_len,has_weird_anomaly,weird_anomaly_count_flow,weird_is_bad_syn_ack,weird_is_bad_http,weird_notice_flag,has_ssl_context,ssl_sni_len,ssl_sni_entropy,ssl_is_outdated_version,ssl_is_self_signed,ssl_has_ja3_fingerprint,ssl_resumed_flag,win_src_flow_count_60s,win_src_flow_rate_10s,win_src_unique_dst_ips_60s,win_src_unique_dst_ports_60s,win_src_failed_conn_ratio_60s,win_src_s0_syn_ratio_60s,win_src_total_orig_bytes_300s,win_src_outbound_byte_rate_60s,win_src_dns_query_count_60s,win_src_dns_nxdomain_ratio_60s,win_src_dns_unique_domains_60s,win_src_weird_count_60s,win_dst_inbound_flow_rate_10s,win_dst_unique_sources_60s,win_dst_s0_syn_ratio_10s,win_dst_avg_bytes_per_flow_60s,win_pair_flow_count_300s,win_pair_delta_t_mean,win_pair_delta_t_std,win_pair_delta_t_cv,win_pair_orig_bytes_std,win_pair_total_orig_bytes_300s
496,exp_recon_001,RECON,data/experiments/RECON/exp_recon_001,CpOkdg3B16D2MUju09,1788289503.51134,10.255.255.254:41800,10.255.255.254:53,udp,SF,RECON,2,0.00091,27.0,52.0,79.0,1.0,1.0,2.0,39.5,0.3375,0.3333,-0.3125,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,2.7255,0.0,9.0,0.0,0.3333,1.0,0.0,0.0,0.0,1.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,1.0,1.0,0.0,0.0,161.0,2.6833,5.0,0.0,2.0,0.0,0.5,1.0,0.0,91.0,5.0,0.0084,0.0095,1.1243,6.3687,161.0
497,exp_recon_001,RECON,data/experiments/RECON/exp_recon_001,C5Lk7C1cntFt2kjls4,1788289503.512297,10.255.255.254:49903,10.255.255.254:53,udp,SF,RECON,2,0.000736,27.0,64.0,91.0,1.0,1.0,2.0,45.5,0.2935,0.3333,-0.4022,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,2.7255,0.0,9.0,0.0,0.3333,0.0,0.0,0.0,0.0,1.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,1.0,1.0,0.0,0.0,188.0,3.1333,6.0,0.0,2.0,0.0,0.6,1.0,0.0,91.0,6.0,0.0069,0.009,1.296,6.1283,188.0
498,exp_recon_001,RECON,data/experiments/RECON/exp_recon_001,Cc9p004Vy6zgKmw4d1,1788289510.28049,127.0.0.1:53308,127.0.0.1:8080,tcp,S1,RECON,2,5e-06,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.3,1.0,45.0,0.9057,0.0,1006.0,16.7667,0.0,0.0,0.0,0.0,5.3,1.0,0.0,48.9057,53.0,0.1339,0.8262,5.0,89.5933,1006.0
499,exp_recon_001,RECON,data/experiments/RECON/exp_recon_001,C3BuKo1kNzY3Ib2no8,1788289510.279511,127.0.0.1:53292,127.0.0.1:8080,tcp,SF,RECON,2,0.000929,176.0,227.0,403.0,6.0,6.0,12.0,33.5833,0.4356,0.4615,-0.1262,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.2,1.0,45.0,0.9038,0.0,1006.0,16.7667,0.0,0.0,0.0,0.0,5.2,1.0,0.0,49.8462,52.0,0.1365,0.8341,5.0,90.4116,1006.0
500,exp_recon_001,RECON,data/experiments/RECON/exp_recon_001,CszF0RLvKJTn1uHt1,1788289510.27681,127.0.0.1:53282,127.0.0.1:8080,tcp,SF,RECON,2,0.002619,18.0,227.0,245.0,6.0,6.0,12.0,20.4167,0.0732,0.4615,-0.8496,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,1.0,45.0,0.94,0.0,654.0,10.9,0.0,0.0,0.0,0.0,5.0,1.0,0.0,35.72,50.0,0.142,0.8505,5.0,86.489,654.0
501,exp_recon_001,RECON,data/experiments/RECON/exp_recon_001,CfUDbt4lf2cZFRvDS8,1788289510.276652,127.0.0.1:53276,127.0.0.1:8080,tcp,SF,RECON,2,0.002757,618.0,678.0,1296.0,6.0,6.0,12.0,108.0,0.4765,0.4615,-0.0463,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.9,1.0,45.0,0.9592,0.0,636.0,10.6,0.0,0.0,0.0,0.0,4.9,1.0,0.0,31.449,49.0,0.145,0.8591,5.0,87.3642,636.0
502,exp_recon_001,RECON,data/experiments/RECON/exp_recon_001,CXu8yc2sLVVdGnMbG3,1788289504.258523,127.0.0.1:53274,127.0.0.1:8080,tcp,SF,RECON,2,6.016988,18.0,227.0,245.0,6.0,6.0,12.0,20.4167,0.0732,0.4615,-0.8496,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.8,1.0,45.0,0.9792,0.0,18.0,0.3,0.0,0.0,0.0,0.0,4.8,1.0,0.0,5.1042,48.0,0.02,0.0645,3.2188,2.5709,18.0
503,exp_recon_001,RECON,data/experiments/RECON/exp_recon_001,CDX80Zz4Pbm1XTyJj,1788289510.277034,127.0.0.1:53284,127.0.0.1:8080,tcp,SF,RECON,2,0.002426,176.0,227.0,403.0,6.0,6.0,12.0,33.5833,0.4356,0.4615,-0.1262,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.1,1.0,45.0,0.9216,0.0,830.0,13.8333,0.0,0.0,0.0,0.0,5.1,1.0,0.0,42.9216,51.0,0.1392,0.8422,5.0,88.5659,830.0
504,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CRx9fqshk6XC1QGm7,1788290249.047711,127.0.0.1:33720,127.0.0.1:8080,tcp,S0,SLOW_HTTP,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.5,1.0,1.0,1.0,0.0286,6411.0,106.85,0.0,0.0,0.0,0.0,3.5,1.0,0.0286,341.5143,35.0,0.1205,0.33,2.7379,31.4175,6411.0
505,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CUHC701djMI6urjYC8,1788290251.44836,127.0.0.1:33840,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,3.206174,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,1.0,1.0,1.0,0.02,8361.0,139.35,0.0,0.0,0.0,0.0,5.0,1.0,0.02,326.96,50.0,0.1326,0.358,2.6988,35.842,8361.0
506,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CYQ3DXWJF6QohKT0e,1788290251.44749,127.0.0.1:33830,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,3.206577,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.9,1.0,1.0,1.0,0.0204,8231.0,137.1833,0.0,0.0,0.0,0.0,4.9,1.0,0.0204,327.6531,49.0,0.1354,0.3612,2.6677,35.8053,8231.0
507,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CSu3Ao2ROKekIHrRlf,1788290251.4474,127.0.0.1:33824,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,3.206273,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.6,1.0,1.0,1.0,0.0217,7841.0,130.6833,0.0,0.0,0.0,0.0,4.6,1.0,0.0217,329.913,46.0,0.1444,0.3712,2.5709,35.5728,7841.0
508,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CMgtKR1eDhdGiGpyYe,1788290250.431637,127.0.0.1:33810,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.221515,130.0,163.0,293.0,10.0,7.0,17.0,17.2353,0.4422,0.5556,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.5,1.0,1.0,1.0,0.0222,7711.0,128.5167,0.0,0.0,0.0,0.0,4.5,1.0,0.0222,330.7333,45.0,0.1246,0.3512,2.8182,35.4452,7711.0
509,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CtNY7AESpkFmQR0Ve,1788290250.431614,127.0.0.1:33798,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.221248,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.4,1.0,1.0,1.0,0.0227,7581.0,126.35,0.0,0.0,0.0,0.0,4.4,1.0,0.0227,331.5909,44.0,0.1275,0.3547,2.782,35.2869,7581.0
510,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,C5Qhj14C8nljWGjNW9,1788290250.430275,127.0.0.1:33730,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.221288,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.7,1.0,1.0,1.0,0.027,6671.0,111.1833,0.0,0.0,0.0,0.0,3.7,1.0,0.027,338.8919,37.0,0.1523,0.3828,2.514,32.8369,6671.0
511,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,Cu2jdx36wqCYlEGnM8,1788290250.430219,127.0.0.1:33728,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.221264,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.6,1.0,1.0,1.0,0.0278,6541.0,109.0167,0.0,0.0,0.0,0.0,3.6,1.0,0.0278,340.1667,36.0,0.1566,0.3873,2.4733,32.1868,6541.0
512,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CjxIuq36K2ydRK85Tk,1788290250.43102,127.0.0.1:33782,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.22156,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.3,1.0,1.0,1.0,0.0233,7451.0,124.1833,0.0,0.0,0.0,0.0,4.3,1.0,0.0233,332.4884,43.0,0.1305,0.3583,2.7455,35.0934,7451.0
513,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CMWnDZ1JN6C3EoM4L8,1788290249.047659,127.0.0.1:33694,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,0.874954,188.0,163.0,351.0,7.0,5.0,12.0,29.25,0.5341,0.5385,0.071,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.3,1.0,1.0,1.0,0.0,6223.0,103.7167,0.0,0.0,0.0,0.0,3.3,1.0,0.0,351.5758,33.0,0.1281,0.3388,2.6451,0.4942,6223.0
514,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CmaYLl1jJEX4aQpTB5,1788290249.04741,127.0.0.1:33666,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,0.872142,189.0,163.0,352.0,7.0,5.0,12.0,29.3333,0.5354,0.5385,0.0737,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,1.0,1.0,1.0,0.0,5658.0,94.3,0.0,0.0,0.0,0.0,3.0,1.0,0.0,351.6,30.0,0.1413,0.3532,2.4995,0.4899,5658.0
515,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CfSWVd4LyIwd2t9JHg,1788290245.979488,127.0.0.1:33512,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,3.938885,189.0,163.0,352.0,7.0,5.0,12.0,29.3333,0.5354,0.5385,0.0737,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.3,1.0,1.0,1.0,0.0,2452.0,40.8667,0.0,0.0,0.0,0.0,1.3,1.0,0.0,351.6154,13.0,0.0859,0.2846,3.3153,0.4865,2452.0
516,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CjNEGl3xWZ8ZmV2AF8,1788290249.047372,127.0.0.1:33654,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,0.872018,188.0,163.0,351.0,7.0,5.0,12.0,29.25,0.5341,0.5385,0.071,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.9,1.0,1.0,1.0,0.0,5469.0,91.15,0.0,0.0,0.0,0.0,2.9,1.0,0.0,351.5862,29.0,0.1464,0.3584,2.4491,0.4925,5469.0
517,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CeuWO5pfG7ZaZ8J48,1788290245.979431,127.0.0.1:33490,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,3.942101,188.0,163.0,351.0,7.0,5.0,12.0,29.25,0.5341,0.5385,0.071,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1886.0,31.4333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,351.6,10.0,0.1145,0.3236,2.8274,0.4899,1886.0
518,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CE86U81lb0mtCDoWw7,1788290251.447432,127.0.0.1:33828,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,3.206464,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.8,1.0,1.0,1.0,0.0208,8101.0,135.0167,0.0,0.0,0.0,0.0,4.8,1.0,0.0208,328.375,48.0,0.1383,0.3644,2.6358,35.7498,8101.0
519,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,Cl6f0W1bdjJR0l6fpi,1788290248.023441,127.0.0.1:33640,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,1.900023,189.0,163.0,352.0,7.0,5.0,12.0,29.3333,0.5354,0.5385,0.0737,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.6,1.0,1.0,1.0,0.0,4903.0,81.7167,0.0,0.0,0.0,0.0,2.6,1.0,0.0,351.5769,26.0,0.123,0.3329,2.7074,0.494,4903.0
520,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CBU1NUmLNxkSprSL6,1788290249.047692,127.0.0.1:33710,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,0.875283,188.0,163.0,351.0,7.0,5.0,12.0,29.25,0.5341,0.5385,0.071,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.4,1.0,1.0,1.0,0.0,6411.0,106.85,0.0,0.0,0.0,0.0,3.4,1.0,0.0,351.5588,34.0,0.1242,0.3343,2.6919,0.4965,6411.0
521,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CWi00a1AK2gvhUV3wd,1788290244.949556,127.0.0.1:33460,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.968555,189.0,163.0,352.0,8.0,5.0,13.0,27.0769,0.5354,0.5714,0.0737,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,1.0,1.0,0.0,1509.0,25.15,0.0,0.0,0.0,0.0,0.8,1.0,0.0,351.625,8.0,0.0,0.0,0.6829,0.4841,1509.0
522,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CCaqU5mHPgYlIcS9g,1788290250.43058,127.0.0.1:33768,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.221977,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.1,1.0,1.0,1.0,0.0244,7191.0,119.85,0.0,0.0,0.0,0.0,4.1,1.0,0.0244,334.4146,41.0,0.137,0.366,2.6707,34.5803,7191.0
523,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CbKefj3VqYzUe3Ctj2,1788290250.430568,127.0.0.1:33760,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.221954,130.0,163.0,293.0,9.0,7.0,16.0,18.3125,0.4422,0.5294,-0.1122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,1.0,1.0,1.0,0.025,7061.0,117.6833,0.0,0.0,0.0,0.0,4.0,1.0,0.025,335.45,40.0,0.1405,0.37,2.6324,34.2476,7061.0
524,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,CRBRfr41yIrH4nleN,1788290245.979451,127.0.0.1:33500,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,3.93883,188.0,163.0,351.0,7.0,5.0,12.0,29.25,0.5341,0.5385,0.071,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.1,1.0,1.0,1.0,0.0,2074.0,34.5667,0.0,0.0,0.0,0.0,1.1,1.0,0.0,351.5455,11.0,0.103,0.3089,2.9989,0.4979,2074.0
525,exp_slow_http_001,SLOW_HTTP,data/experiments/SLOW_HTTP/exp_slow_http_001,Cvf8Qsj1QD6I9RsGg,1788290244.949486,127.0.0.1:33444,127.0.0.1:8080,tcp,RSTO,SLOW_HTTP,7,4.968116,189.0,163.0,352.0,7.0,5.0,12.0,29.3333,0.5354,0.5385,0.0737,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,1.0,1.0,1.0,0.0,1132.0,18.8667,0.0,0.0,0.0,0.0,0.6,1.0,0.0,351.6667,6.0,0.0,0.0,0.7318,0.4714,1132.0
